timestamp,pos_x,pos_y,pos_z
54477,0.01716945692896843,-0.0075182258151471615,-0.0008401822997257113
54491,0.015507805161178112,-0.006022985093295574,-0.0006303524714894593
54497,0.015507805161178112,-0.006022985093295574,-0.0006303524714894593
54507,0.015305071137845516,-0.005988478660583496,-0.000565027876291424
54517,0.0151018425822258,-0.00595349445939064,-0.000498075969517231
54527,0.014897074550390244,-0.005917545408010483,-0.00042854814091697335
54538,0.016642477363348007,-0.00517147546634078,-0.001388247823342681
54547,0.01654168590903282,-0.005103439092636108,-0.0013909504050388932
54558,0.017180392518639565,-0.005155724007636309,-0.0021071333903819323
54567,0.017120402306318283,-0.005095208063721657,-0.002154362853616476
54577,0.017059892416000366,-0.005033624824136496,-0.002199738286435604
54587,0.012789735570549965,-0.00027914714883081615,-0.005037843715399504
54597,0.012505770660936832,7.007914246059954e-05,-0.005224773660302162
54607,0.012217762880027294,0.0004238508699927479,-0.005408633500337601
54617,0.015753531828522682,-0.004619755316525698,-0.002386655891314149
54627,0.016582565382122993,-0.004378587938845158,-0.0031578110065311193
54637,0.018040809780359268,-0.006661834195256233,-0.0015340936370193958
54647,0.017987273633480072,-0.006637969054281712,-0.0015026758192107081
54657,0.01793406717479229,-0.006614170502871275,-0.0014732133131474257
54667,0.01788156107068062,-0.00659066392108798,-0.0014458457008004189
54677,0.017830217257142067,-0.006567247677594423,-0.0014202325837686658
54687,0.01311581302434206,-0.0018107200739905238,-0.002175568137317896
54697,0.014078647829592228,-0.0018969587981700897,-0.00020117335952818394
54707,0.0113453920930624,0.0003962436749134213,0.00013684747682418674
54717,0.010980532504618168,0.0007398000452667475,0.00025242246920242906
54727,0.010610364377498627,0.0010867423843592405,0.0003682065289467573
54737,0.010235135443508625,0.0014375485479831696,0.00048536888789385557
54747,0.011575094424188137,0.001907966798171401,-0.004411664791405201
54757,0.015526827424764633,-0.003569553606212139,-0.0024499527644366026
54772,0.01780788041651249,-0.00632011191919446,-0.0014633930986747146
54777,0.01771453395485878,-0.006243453361093998,-0.0014360665809363127
54790,0.01761247031390667,-0.006149870343506336,-0.0014347601681947708
54797,0.017516544088721275,-0.006071632262319326,-0.0014086328446865082
54810,0.013796210289001465,-0.0017502123955637217,0.0010345317423343658
54817,0.013583095744252205,-0.001522954786196351,0.0012232018634676933
54831,0.017086489126086235,-0.0046531944535672665,0.0014251815155148506
54839,0.017647774890065193,-0.005138840060681105,0.0006997216260060668
54849,0.017217494547367096,-0.005024729296565056,0.0007224407163448632
54857,0.01706170104444027,-0.004858414642512798,0.0008342909277416766
54867,0.016907596960663795,-0.004691189620643854,0.0009463922469876707
54877,0.0167539045214653,-0.004522799979895353,0.0010585474083200097
54887,0.016598330810666084,-0.004353333730250597,0.0011699213646352291
54901,0.012857942841947079,-0.000625462387688458,-0.001976864878088236
54907,0.012559809722006321,-0.0002662803453858942,-0.002122806152328849
54917,0.012257296591997147,9.49511886574328e-05,-0.0022682459093630314
54927,0.011024375446140766,0.001467826310545206,-0.0025291191413998604
54937,0.010667035356163979,0.0018875080859288573,-0.002680744044482708
54947,0.010306590236723423,0.0023097568191587925,-0.002829897915944457
54957,0.014839189127087593,-0.0035085889976471663,-0.0012196153402328491
54967,0.014845238998532295,-0.003524127881973982,-0.0012643046211451292
54977,0.014853788539767265,-0.0035411310382187366,-0.0013077358016744256
54988,0.015706008300185204,-0.003679144661873579,-8.463890117127448e-05
54999,0.012165146879851818,-0.0006839809939265251,0.0006662178784608841
55007,0.012031380087137222,-0.0005106035969220102,0.0007508998969569802
55019,0.012834127061069012,-0.0020166155882179737,7.031975837890059e-05
55028,0.014126081950962543,-0.0019681097473949194,0.0011099985567852855
55039,0.011576737277209759,-9.061758464667946e-05,0.0012396688107401133
55047,0.011475753970444202,4.0569662814959884e-05,0.0013380252057686448
55059,0.012646973133087158,-0.0018429975025355816,0.0005934242508374155
55068,0.01391699630767107,-0.0018275316106155515,0.001438155653886497
55077,0.013878822326660156,-0.0017462513642385602,0.0015409861225634813
55087,0.013842538930475712,-0.0016664403956383467,0.0016447321977466345
55097,0.013806409202516079,-0.0015878843842074275,0.0017487650038674474
55107,0.013770409859716892,-0.0015108775114640594,0.0018517423886805773
55117,0.013734391890466213,-0.0014353268779814243,0.001954334555193782
55127,0.013698460534214973,-0.0013610656606033444,0.0020574918016791344
55137,0.01366264745593071,-0.001287878374569118,0.002160999458283186
55148,0.014660544693470001,-0.0018353827763348818,0.003327547572553158
55158,0.011639655567705631,0.0003844391321763396,0.0035040387883782387
55167,0.012719850055873394,0.00023876554041635245,0.004906187299638987
55177,0.012621556408703327,0.0003907271020580083,0.005144993308931589
55188,0.013300672173500061,0.00014302728231996298,0.006194714922457933
55197,0.013235257007181644,0.00027482793666422367,0.006484540179371834
55207,0.013582974672317505,0.00010099058272317052,0.007275267969816923
55217,0.013539732433855534,0.00021508705685846508,0.0075982715934515
55228,0.013670354150235653,0.00012903880269732326,0.008204505778849125
55237,0.016531547531485558,-0.0035285933408886194,0.002062051324173808
55247,0.01643347181379795,-0.0038033700548112392,0.002138213487342
55257,0.01651787757873535,-0.003918342757970095,0.0021545400377362967
55267,0.01660250686109066,-0.0040359958074986935,0.002171681961044669
55277,0.01668805629014969,-0.004156449344009161,0.002189062535762787
55287,0.0167757086455822,-0.004279371816664934,0.002206429373472929
55297,0.016865992918610573,-0.004404632840305567,0.0022232849150896072
55307,0.016957562416791916,-0.00453251414000988,0.0022393313702195883
55317,0.017050929367542267,-0.004663287661969662,0.002254458609968424
55327,0.01714692823588848,-0.004796397406607866,0.0022687730379402637
55337,0.01724466122686863,-0.004931408446282148,0.002283054869621992
55347,0.01734384335577488,-0.005069596227258444,0.0022983027156442404
55357,0.017444156110286713,-0.0052124690264463425,0.002314396668225527
55367,0.017546044662594795,-0.005360057111829519,0.0023313439451158047
55377,0.017649713903665543,-0.005511200521141291,0.002350490540266037
55387,0.01718488335609436,-0.005018163472414017,0.0015786828007549047
55397,0.017259448766708374,-0.005138917826116085,0.001558895455673337
55407,0.017191195860505104,-0.005039748270064592,0.0012907537166029215
55417,0.014569569379091263,-0.0018982789479196072,0.000984742073342204
55427,0.015209180302917957,-0.0024549919180572033,0.0018530519446358085
55438,0.0151891577988863,-0.0027412078343331814,-0.0005670599639415741
55447,0.01576015166938305,-0.0033456911332905293,3.377654138603248e-05
55458,0.015248282812535763,-0.00275959400460124,-0.0013229280011728406
55467,0.015853315591812134,-0.0034656787756830454,-0.0007580040255561471
55478,0.01522495411336422,-0.0027288291603326797,-0.0019391064997762442
55487,0.015832893550395966,-0.0035662068985402584,-0.0012928941287100315
55497,0.01794516295194626,-0.0063729011453688145,-0.0013068909756839275
55507,0.017938509583473206,-0.006450182292610407,-0.0014404220273718238
55518,0.015517295338213444,-0.003435953054577112,-0.0022553689777851105
55527,0.015517295338213444,-0.003435953054577112,-0.0022553689777851105
55537,0.01761271245777607,-0.006308578886091709,-0.0015887684421613812
55547,0.017612304538488388,-0.006423559505492449,-0.0016918283654376864
55557,0.01761261373758316,-0.0065394118428230286,-0.0017938921228051186
55567,0.017613664269447327,-0.006656828336417675,-0.0018960830057039857
55577,0.01761641912162304,-0.006775083020329475,-0.001999467611312866
55587,0.01762153021991253,-0.006894134450703859,-0.002103975508362055
55597,0.017628639936447144,-0.007015225011855364,-0.0022083078511059284
55607,0.01799706742167473,-0.006741962395608425,-0.0023989612236618996
55617,0.018028637394309044,-0.006840875372290611,-0.0025093136355280876
55627,0.018132096156477928,-0.006863095331937075,-0.0026590346824377775
55637,0.012398630380630493,-0.0012588034151121974,0.0019632773473858833
55647,0.012060840614140034,-0.0009528394439257681,0.002139436546713114
55657,0.013342480175197124,-0.00036855810321867466,-0.0020004245452582836
55667,0.013042950071394444,-1.3364828191697598e-05,-0.0021116365678608418
55677,0.014863314107060432,-0.002081440994516015,-0.002463732613250613
55687,0.014639534056186676,-0.001837582211010158,-0.002594082849100232
55697,0.0135338194668293,-0.001967435469850898,-0.0017337290337309241
55707,0.013320693746209145,-0.0017750394763424993,-0.0017942267004400492
55717,0.013107603415846825,-0.0015809128526598215,-0.0018534244736656547
55727,0.012893566861748695,-0.0013843594351783395,-0.0019125040853396058
55737,0.015858927741646767,-0.005083657801151276,-0.001369750709272921
55747,0.015863483771681786,-0.005136004649102688,-0.0013805616181343794
55757,0.01801917515695095,-0.006251215934753418,-0.0009661992662586272
55767,0.018155468627810478,-0.006397344172000885,-0.0009439077693969011
55777,0.01829337328672409,-0.006546369753777981,-0.0009216648759320378
55787,0.018432199954986572,-0.006697463802993298,-0.0008991585345938802
55797,0.01857319101691246,-0.0068503012880682945,-0.0008757906034588814
55807,0.01871783845126629,-0.007005841005593538,-0.0008504241704940796
55817,0.018865719437599182,-0.0071648526936769485,-0.0008226601057685912
55827,0.019014619290828705,-0.007327604107558727,-0.0007928117993287742
55837,0.019162891432642937,-0.007494247052818537,-0.0007616003276780248
55847,0.01931094378232956,-0.007664355915039778,-0.0007294967654161155
55857,0.019433993846178055,-0.007497901562601328,-0.0002754412416834384
55867,0.01958262361586094,-0.007651343010365963,-0.0002209284866694361
55877,0.019631149247288704,-0.007672661915421486,4.970803274773061e-05
55887,0.019777508452534676,-0.00782171543687582,0.00011780872591771185
55897,0.019859477877616882,-0.007843567989766598,0.0003583075595088303
55907,0.020007846876978874,-0.007987340912222862,0.0004406346706673503
55917,0.02015792764723301,-0.008134418167173862,0.0005240638856776059
55927,0.020308885723352432,-0.008284885436296463,0.0006075837882235646
55937,0.0135290352627635,0.000728969753254205,-0.009664267301559448
55947,0.013319509103894234,0.0011135677341371775,-0.009981253184378147
55957,0.016378050670027733,-0.004498925060033798,-0.004075163044035435
55975,0.01691422425210476,-0.0048085725866258144,-0.0022921126801520586
55977,0.01691422425210476,-0.0048085725866258144,-0.0022921126801520586
55987,0.017005767673254013,-0.005175660829991102,-0.0018312358297407627
55997,0.018162451684474945,-0.007006505504250526,-0.0015153713757172227
56007,0.01807265356183052,-0.006987172644585371,-0.0014200496952980757
56017,0.017982464283704758,-0.006967558991163969,-0.001325769815593958
56027,0.017890889197587967,-0.006947708316147327,-0.0012310121674090624
56037,0.018110737204551697,-0.0077295564115047455,-0.0008514153305441141
56047,0.018029555678367615,-0.00774108711630106,-0.0007335206028074026
56057,0.0180493351072073,-0.008128388784825802,-0.00044315523700788617
56067,0.017973465844988823,-0.0081602418795228,-0.000311684503685683
56077,0.017898568883538246,-0.008192828856408596,-0.0001804616185836494
56087,0.017823494970798492,-0.00822652317583561,-4.7993846237659454e-05
56097,0.017981959506869316,-0.008383533917367458,2.1252635633572936e-06
56107,0.018266836181282997,-0.007619116455316544,-0.00046876678243279457
56117,0.018228860571980476,-0.007610877975821495,-0.000385828607250005
56127,0.018145550042390823,-0.007179199252277613,-0.0009443788439966738
56137,0.01810580864548683,-0.007142967078834772,-0.0009031444205902517
56147,0.01801854930818081,-0.0068521457724273205,-0.0012546014040708542
56157,0.018885448575019836,-0.007167031057178974,-0.0007930848514661193
56167,0.018312709406018257,-0.00693417526781559,-0.0013033609138801694
56177,0.018961099907755852,-0.0071839806623756886,-0.0007255517411977053
56187,0.018944215029478073,-0.007166266907006502,-0.0006707177963107824
56197,0.01904120109975338,-0.007017316296696663,-0.0005570493522100151
56207,0.018348876386880875,-0.006721590645611286,-0.001089598168618977
56217,0.01865486241877079,-0.0075210584327578545,-0.0006813635700382292
56227,0.018335504457354546,-0.007192088756710291,-0.0011137891560792923
56237,0.01895046979188919,-0.007280249614268541,-0.0006158690666779876
56247,0.01893937960267067,-0.0072679598815739155,-0.0005711610428988934
56257,0.018930062651634216,-0.0072570121847093105,-0.0005278282915242016
56267,0.01892067864537239,-0.007248166482895613,-0.0004867041716352105
56277,0.018910899758338928,-0.007240471430122852,-0.0004483493394218385
56287,0.018900427967309952,-0.007232599891722202,-0.00041119777597486973
56297,0.01888481341302395,-0.007677492685616016,0.00010474630835233256
56307,0.018870119005441666,-0.007696112617850304,0.0001741249579936266
56317,0.018856972455978394,-0.007714839652180672,0.00024428562028333545
56327,0.01884526014328003,-0.0077348677441477776,0.0003154611913487315
56337,0.01883528009057045,-0.007756816688925028,0.0003875864204019308
56347,0.01256689615547657,-0.0023001579102128744,-0.0003140405169688165
56357,0.012071134522557259,-0.0019166748970746994,-0.0002898685052059591
56367,0.010284719988703728,-0.00018605566583573818,-0.00012529110244940966
56377,0.009662329219281673,0.0003176602767780423,-9.455181134399027e-05
56387,0.009030096232891083,0.0008282021735794842,-6.16070901742205e-05
56397,0.008388268761336803,0.0013454428408294916,-2.6974230422638357e-05
56407,0.007736926898360252,0.0018688549753278494,9.878611308522522e-06
56417,0.007078350521624088,0.002398465061560273,4.750241350848228e-05
56427,0.006414925679564476,0.00293418625369668,8.466893632430583e-05
56437,0.0057454355992376804,0.0034755237866193056,0.00012177556345704943
56447,0.009771259501576424,0.002058758633211255,0.003409211989492178
56457,0.012582280673086643,0.0009653849410824478,-0.0020695854909718037
56467,0.011513103730976582,0.0011310238623991609,0.00031093170400708914
56477,0.01129148993641138,0.0014345061499625444,0.00037237792275846004
56487,0.010992332361638546,0.0013860425679013133,0.001861879718489945
56497,0.010779127478599548,0.0016850156243890524,0.0020032618194818497
56507,0.01016472652554512,0.0016800404991954565,0.0016896483721211553
56517,0.014971049502491951,-0.0029107038863003254,0.001246313564479351
56527,0.01218439545482397,-0.0008975481614470482,0.0010037603788077831
56537,0.015672679990530014,-0.004256861284375191,0.0009390974882990122
56547,0.015599717386066914,-0.0041266391053795815,0.001002518110908568
56557,0.01552741602063179,-0.003995797131210566,0.001066621858626604
56567,0.01545585785061121,-0.0038639053236693144,0.0011318598408252
