timestamp,pos1_x,pos1_y,pos1_z,pos2_x,pos2_y,pos2_z,distance
278529,0.005956544075161219,-0.003276338567957282,0.005892496090382338,-0.42476558685302734,-0.35437512397766113,0.8296189308166504,0.9936383398673472
278539,0.0060867671854794025,-0.00335101829841733,0.00598245020955801,-0.42476558685302734,-0.35437512397766113,0.8296189308166504,0.9935938435473889
278549,0.0061350176110863686,-0.0034629881847649813,0.0060385349206626415,-0.42674490809440613,-0.3555069863796234,0.8287172317504883,0.9940423758378887
278559,0.00627799890935421,-0.0035423196386545897,0.006127361673861742,-0.42405247688293457,-0.3608473539352417,0.8276599645614624,0.9938646907585454
278569,0.006257118657231331,-0.003675284329801798,0.0061587123200297356,-0.42710766196250916,-0.3654380142688751,0.8258185982704163,0.9952485290070854
278579,0.006407629232853651,-0.0037636004853993654,0.006245019380003214,-0.42479830980300903,-0.3710712492465973,0.8245928883552551,0.9952621289663421
278589,0.006364128552377224,-0.0038778926245868206,0.006324144080281258,-0.42479830980300903,-0.3710712492465973,0.8245928883552551,0.9951360445955336
278599,0.006522951181977987,-0.0039747292175889015,0.006411858834326267,-0.42432665824890137,-0.3799903392791748,0.8216894865036011,0.9958397135758187
278609,0.006689897272735834,-0.004073798656463623,0.0064985970966517925,-0.42547187209129333,-0.3806276023387909,0.8202475905418396,0.995361234075616
278619,0.0068644387647509575,-0.00417440477758646,0.006584810093045235,-0.4233177602291107,-0.3863707482814789,0.8189940452575684,0.9955599101508383
278629,0.007045467849820852,-0.0042775776237249374,0.006672653369605541,-0.4244222939014435,-0.3842722773551941,0.8176931142807007,0.9941401255713908
278639,0.007233690936118364,-0.004385233856737614,0.006762920878827572,-0.42218491435050964,-0.389813631772995,0.8165957927703857,0.9943765226928553
278649,0.006897056475281715,-0.004556606058031321,0.006949519272893667,-0.42350080609321594,-0.38549408316612244,0.8155310153961182,0.9920482435052647
278659,0.007065461948513985,-0.004678208846598864,0.007046631071716547,-0.42350080609321594,-0.38549408316612244,0.8155310153961182,0.991995484367511
278669,0.006855770479887724,-0.004817849490791559,0.007261359598487616,-0.4211699962615967,-0.3907250761985779,0.8146633505821228,0.9919820662009312
278679,0.007011557463556528,-0.004949025809764862,0.007367055397480726,-0.4204608201980591,-0.3895806074142456,0.8132684230804443,0.9900258085850644
278689,0.006887654773890972,-0.005079245660454035,0.007572599686682224,-0.4224124550819397,-0.38254469633102417,0.8128448724746704,0.9875435099747742
278699,0.007041607517749071,-0.005216049030423164,0.00768702570348978,-0.4200388491153717,-0.38701188564300537,0.8123875260353088,0.9877796680064519
278709,0.006959567312151194,-0.005340142175555229,0.007892384193837643,-0.42211684584617615,-0.37950223684310913,0.8123528957366943,0.9855255227778842
278721,0.006866191979497671,-0.005453695543110371,0.00811829138547182,-0.41978785395622253,-0.3835669457912445,0.8120637536048889,0.9855615714655883
278729,0.007005749270319939,-0.005595047492533922,0.008249062113463879,-0.42174032330513,-0.3759184777736664,0.812472403049469,0.9837366618512943
278741,0.006961837410926819,-0.005716490559279919,0.00846138596534729,-0.41945183277130127,-0.37956762313842773,0.8123716115951538,0.983801269729388
278749,0.007100640330463648,-0.005864611826837063,0.0085995988920331,-0.42123326659202576,-0.37202659249305725,0.8132731914520264,0.982366592707783
278761,0.00707234675064683,-0.005991051904857159,0.008809604682028294,-0.418976366519928,-0.3752456605434418,0.8133856058120728,0.9824505146188077
278769,0.006048368755728006,-0.0034249285236001015,0.005808953195810318,-0.418976366519928,-0.3752456605434418,0.8133856058120728,0.9854322565284738
278781,0.006013306323438883,-0.0034964371006935835,0.005847482476383448,-0.4385485053062439,-0.3479422628879547,0.7767290472984314,0.9542203719499093
278789,0.006118650548160076,-0.003545634914189577,0.005885430611670017,-0.4366647005081177,-0.3504562973976135,0.7759392857551575,0.9536178708154867
278799,0.006231213919818401,-0.003596889553591609,0.0059247142635285854,-0.43470272421836853,-0.35300201177597046,0.7751674056053162,0.9530167865363351
278809,0.006349998991936445,-0.0036508135963231325,0.005963877774775028,-0.4326580762863159,-0.3555658161640167,0.7744093537330627,0.9524078478847677
278820,0.0062545109540224075,-0.0037216474302113056,0.006057565100491047,-0.49683260917663574,-0.26259398460388184,0.7224750518798828,0.9128885763106129
278829,0.006376058794558048,-0.0037784636951982975,0.006099838763475418,-0.4973270893096924,-0.26160165667533875,0.7207089066505432,0.9115129072893214
278843,0.006287681870162487,-0.0019194743363186717,0.0031957600731402636,-0.4977537989616394,-0.2605794072151184,0.7189626097679138,0.9128444327474213
278849,0.006408861838281155,-0.0018921198789030313,0.0031063957139849663,-0.4981149137020111,-0.2595164179801941,0.7172353863716125,0.9115342749207491
278859,0.0065386490896344185,-0.0018662185175344348,0.003019046736881137,-0.49840816855430603,-0.2583828270435333,0.7155320644378662,0.910190562185627
278869,0.0060869306325912476,-0.0019023555796593428,0.0030976219568401575,-0.4986252188682556,-0.2571525275707245,0.7138588428497314,0.9083328229676537
278879,0.006217491813004017,-0.0018793081399053335,0.003024335717782378,-0.5120062232017517,-0.24135665595531464,0.7180885076522827,0.9149983545912911
278889,0.0063551380299031734,-0.0018586763180792332,0.002953689079731703,-0.5120062232017517,-0.24135665595531464,0.7180885076522827,0.9151369251664186
278899,0.006498854141682386,-0.0018414611695334315,0.0028831723611801863,-0.49163755774497986,-0.24300363659858704,0.7328195571899414,0.9160274043945811
278909,0.006648242007941008,-0.0018280060030519962,0.0028108637779951096,-0.4911189377307892,-0.2385411560535431,0.7312250137329102,0.9134508495186904
278919,0.006804849021136761,-0.0018171470146626234,0.002737790811806917,-0.4907369315624237,-0.23626360297203064,0.7304489016532898,0.9121822323304565
278929,0.00696933688595891,-0.0018077814020216465,0.002665543695911765,-0.4902673661708832,-0.23395591974258423,0.7297012805938721,0.910888609945578
278939,0.0071413638070225716,-0.0017997404793277383,0.002593506360426545,-0.4951767325401306,-0.22157691419124603,0.7280710339546204,0.9093641289641959
278949,0.006627487950026989,-0.0023452602326869965,0.004266634583473206,-0.4948238432407379,-0.2187429666519165,0.7273510694503784,0.9061636192450483
278959,0.0067712171003222466,-0.002363555133342743,0.004284920636564493,-0.49623605608940125,-0.2145882397890091,0.7276965975761414,0.9063002195693703
