timestamp,pos1_x,pos1_y,pos1_z,pos2_x,pos2_y,pos2_z
1097730,0,0,0,-0.48882341384887695,-0.3635338246822357,0.7626286745071411
493355,0.42003506422042847,-0.025756852701306343,-0.0034979390911757946,-0.48882341384887695,-0.3635338246822357,0.7626286745071411
1098230,0.42003506422042847,-0.025756852701306343,-0.0034979390911757946,-0.48797133564949036,-0.3220117688179016,0.7635644674301147
493855,0.41977912187576294,-0.026317430660128593,-0.005121573805809021,-0.48797133564949036,-0.3220117688179016,0.7635644674301147
1098730,0.41977912187576294,-0.026317430660128593,-0.005121573805809021,-0.479368656873703,-0.3594490885734558,0.7503334879875183
494355,0.41751718521118164,-0.027592778205871582,-0.0019006890943273902,-0.479368656873703,-0.3594490885734558,0.7503334879875183
1099230,0.41751718521118164,-0.027592778205871582,-0.0019006890943273902,-0.515413761138916,-0.565824568271637,0.8130804300308228
494856,0.4211408495903015,-0.02730979584157467,-0.006536182016134262,-0.515413761138916,-0.565824568271637,0.8130804300308228
1099730,0.4211408495903015,-0.02730979584157467,-0.006536182016134262,-0.3727529048919678,-0.4013163149356842,0.7549017667770386
495357,0.41800427436828613,-0.02714812196791172,-0.004105900879949331,-0.3727529048919678,-0.4013163149356842,0.7549017667770386
1100230,0.41800427436828613,-0.02714812196791172,-0.004105900879949331,-0.45896628499031067,-0.32318419218063354,0.750990092754364
495855,0.4194701910018921,-0.026311539113521576,-0.007778668310493231,-0.45896628499031067,-0.32318419218063354,0.750990092754364
1100730,0.4194701910018921,-0.026311539113521576,-0.007778668310493231,-0.41568735241889954,-0.3596721887588501,0.7820104360580444
496355,0.4203573167324066,-0.02645929343998432,-0.001481339568272233,-0.41568735241889954,-0.3596721887588501,0.7820104360580444
1101230,0.4203573167324066,-0.02645929343998432,-0.001481339568272233,-0.43138793110847473,-0.3003896474838257,0.7553430199623108
496855,0.41909298300743103,-0.025387970730662346,-0.009468983858823776,-0.43138793110847473,-0.3003896474838257,0.7553430199623108
1101730,0.41909298300743103,-0.025387970730662346,-0.009468983858823776,-0.43930453062057495,-0.2598419487476349,0.7002437710762024
497355,0.42132219672203064,-0.02760559692978859,-0.0037567729596048594,-0.43930453062057495,-0.2598419487476349,0.7002437710762024
1102230,0.42132219672203064,-0.02760559692978859,-0.0037567729596048594,-0.2895125150680542,-0.10057482123374939,0.5663832426071167
497855,0.42643675208091736,-0.047536592930555344,0.24301289021968842,-0.2895125150680542,-0.10057482123374939,0.5663832426071167
1102730,0.42643675208091736,-0.047536592930555344,0.24301289021968842,-0.402209997177124,-0.24436771869659424,0.6277436017990112
498355,0.44868114590644836,-0.043494246900081635,0.6678678393363953,-0.402209997177124,-0.24436771869659424,0.6277436017990112
1103230,0.44868114590644836,-0.043494246900081635,0.6678678393363953,-0.322327584028244,-0.10665950179100037,0.5745506286621094
498855,0.4215297996997833,-0.04311202093958855,1.1369940042495728,-0.322327584028244,-0.10665950179100037,0.5745506286621094
1103730,0.4215297996997833,-0.04311202093958855,1.1369940042495728,-0.34671106934547424,-0.19873525202274323,0.6738613843917847
499355,0.4069255590438843,-0.021209193393588066,1.5889878273010254,-0.34671106934547424,-0.19873525202274323,0.6738613843917847
1104230,0.4069255590438843,-0.021209193393588066,1.5889878273010254,-0.35732924938201904,-0.20930103957653046,0.6228839755058289
499855,0.4027034640312195,-0.0011898481752723455,1.7251337766647339,-0.35732924938201904,-0.20930103957653046,0.6228839755058289
1104730,0.4027034640312195,-0.0011898481752723455,1.7251337766647339,-0.3256947100162506,-0.12713253498077393,0.6043168902397156
500357,0.4091477692127228,-0.004812927450984716,1.735394835472107,-0.3256947100162506,-0.12713253498077393,0.6043168902397156
1105230,0.4091477692127228,-0.004812927450984716,1.735394835472107,-0.1259748935699463,-0.06323698908090591,1.2761552333831787
500857,0.4142858386039734,-0.010193977504968643,1.7223074436187744,-0.1259748935699463,-0.06323698908090591,1.2761552333831787
