timestamp,distance
144032,0.030131172050838092
158812,0.15942885410876623
158892,0.14288641659820656
158942,0.13969058739990683
159032,0.147801211478044
159122,0.1557769448775806
159202,0.16216324682548894
159252,0.17114911170120042
159342,0.17693540525200727
243124,0.1971232881892013
243234,0.17578701390274445
243294,0.1583448461181014
243354,0.1509653785050866
243444,0.15877480739410085
243514,0.17768902498379532
243574,0.1999630999936261
28211,0.19947698089436428
28221,0.19408774061498704
28231,0.1888106939910612
28241,0.18319936049334623
28251,0.17832868787020825
28261,0.17368257838407516
28271,0.1692664240128816
28281,0.16508196218025445
28291,0.16130704433928555
28301,0.15613214583074878
28311,0.15114379709855646
28321,0.1475685899940125
28331,0.14454835227477278
28341,0.14129845573022679
28351,0.13761657679354417
28361,0.13743334479118977
28371,0.13375907699631145
28384,0.13104467761589056
28391,0.13104467761589056
28401,0.1290883766699624
28411,0.12834151448373918
28421,0.12739333253198434
28431,0.1269925838007742
28441,0.1264429637826559
28451,0.1261409921776746
28461,0.12515524207898945
28471,0.12684449287637917
28481,0.12614424417404252
28491,0.12666304703356102
28501,0.1267562623061661
28511,0.12703827776765317
28521,0.12667257276074684
28531,0.1270659197277194
28541,0.1275099279281132
28551,0.1274057397103434
28561,0.1269914334327882
28571,0.1267189294480664
28581,0.12716486721683584
28591,0.12616669875575903
28601,0.12655869016315494
28611,0.12615826416130593
28621,0.12481461733116915
28631,0.1254637222385074
28641,0.12873755534981088
28651,0.12963235224128658
28661,0.13229898192841527
28671,0.13099074071644468
28681,0.13065126047621722
28691,0.13132896899636418
28701,0.1320077785046109
28711,0.13228000220622865
28721,0.1330003242112331
28731,0.1336217824911831
28741,0.13429645617892985
28751,0.13491696859248942
28761,0.13559123061450665
28771,0.13597959902110843
28781,0.13706965103634028
28791,0.13669142425248054
28801,0.13708988298360897
28811,0.13747886928054887
28821,0.13787305674980535
28831,0.1400256159555193
28841,0.14037748549781168
28851,0.13978027616445177
28861,0.13711869119501552
28871,0.1373345881496386
28881,0.1375961115129936
28896,0.13818508418517642
