timestamp,distance
66069,0.7251151321553919
66079,1.086954982206834
66089,1.0872215372820833
66099,1.087150209208461
66109,1.08759148620426
66119,1.0873549755260437
66129,1.0876138767114454
66139,1.0858151202786002
66149,1.0859116882002953
66159,1.0860631381252377
66169,1.0860667959043577
66181,1.0863999645505131
66189,1.0863354516838857
66199,1.0860924831656231
66209,1.0861105537661266
66219,1.084870268610247
66231,1.0848625452043725
66239,1.0848463422451575
66249,1.0849601725075548
66259,1.0832160774173045
66269,1.083203275882251
66279,1.0818446339803935
66289,1.0817593481746428
66299,1.0850604260687715
66309,1.0849207844335618
66319,1.0852159118837286
66329,1.085062008990734
66339,1.0851235162813995
66349,1.0852073617445006
66359,1.0851884498188846
66369,1.0852990523149055
66379,1.086409676011164
66389,1.0864323916576304
66399,1.0858196401762534
66410,1.0851555458799578
66419,1.0852353210554075
66429,1.085171555738455
66439,1.0841951080357988
66449,1.0842351990095178
66459,1.0831453423272095
66469,1.0831408647794325
66479,1.0831602372277154
66489,1.0832025194062669
66499,1.0867098157189725
66509,1.0866693507054124
66520,1.0868296000893722
66529,1.0864426111417562
66539,1.0864398234322474
66549,1.086936406671138
66559,1.0872481931609703
66569,1.086413511145779
66579,1.086540618832638
66590,1.0872952988324318
66599,1.087323871908856
66609,1.0875435953245396
66619,1.0877637716052257
66629,1.087669860352184
66639,1.0878783347839576
66649,1.0879116883075477
66659,1.0877535201363362
66669,1.0878147312006927
66679,1.0880454846875003
66689,1.0878058277946323
66701,1.0879008420128486
66709,1.0879290710774416
66719,1.0871731026560094
66729,1.0874116259651723
66739,1.087783494787393
66749,1.087805297436094
66759,1.0878610139185494
66772,1.0879060120560204
66779,1.0881649218192675
66789,1.0881285331181643
66799,1.0887385845446176
66809,1.0885156173335773
66821,1.088708192873288
66829,1.0887263968361138
66839,1.0889850298196566
66849,1.089009895976518
66859,1.0888009789588382
66869,1.088689906276508
66879,1.0889555194293825
66889,1.0889854915993793
66899,1.0891600928500178
66909,1.0894581236628775
66919,1.0896846184567948
66929,1.090058097488922
66939,1.0894941227056378
66949,1.0897552934596904
66959,1.089436770393021
66969,1.0890854484651276
66979,1.0893563426470978
66989,1.0889845128708802
66999,1.089011225130931
67009,1.0881465434442277
67019,1.0883916241546463
67029,1.0876736512300376
67039,1.087702171813441
67049,1.0890429199040927
67059,1.0890727930385722
67069,1.0911377550102064
67079,1.0911683574012214
67089,1.090508318451303
67099,1.0908160614326878
67109,1.0908513584085082
67119,1.091185354250964
67129,1.0915565417083304
67139,1.0919687421058963
67149,1.0909716456408132
67159,1.0912934463444321
67171,1.0903199175835203
67179,1.0903199175835203
67189,1.0909501834925923
67199,1.0909793652217423
67209,1.091672129875732
67221,1.089396916269793
67229,1.089995049692859
67239,1.0895210298499245
67249,1.0897524416413902
67259,1.0900165815257057
67269,1.090618621990821
67279,1.0906432889415405
67289,1.0913534212003264
67299,1.0913790095417502
67309,1.0916075183382674
67324,1.0924382286098933
67329,1.0924382286098933
67339,1.0929615074420733
67349,1.0935248675190847
67359,1.0891454973793753
67370,1.089452678655479
67379,1.0902220373201519
67389,1.0901903512018474
67399,1.0905196321275221
67409,1.089904317499297
67420,1.0895201624851576
67429,1.0898720055531543
67439,1.0899071824348174
67449,1.0891889086261988
67459,1.0885514779659424
67469,1.0885918424617016
67479,1.0878528134638679
67489,1.0891481101991438
67499,1.08919202182384
67509,1.089278909068824
67519,1.0890130132822713
67529,1.0893193102273024
67539,1.0893556341678585
67549,1.0893855474697187
67559,1.0894255305875347
67572,1.0890601045348822
67579,1.0884694112207967
67589,1.0890218359624133
67599,1.0890896060318473
67611,1.0887164932503914
